Date,Open,High,Low,Close,H20,L20,H10,L10,H55,L55,TR,ATR
2009-04-22,3364.60009765625,3401.10009765625,3296.89990234375,3330.300048828125,3511.25,2771.35009765625,3511.25,3061.050048828125,3511.25,3359.25,104.2001953125,105.88742320098359
2009-04-23,3330.5,3439.89990234375,3310.5,3423.699951171875,3511.25,2773.64990234375,3511.25,3149.25,3511.25,3359.25,129.39990234375,107.06304715812192
2009-04-24,3423.60009765625,3491.35009765625,3402.89990234375,3480.75,3511.25,2807.25,3511.25,3149.25,3511.25,3359.25,88.4501953125,106.1324045658408
2009-04-27,3481.300048828125,3517.25,3435.300048828125,3470.0,3511.25,2914.5,3511.25,3296.89990234375,3511.25,3402.89990234375,81.949951171875,104.9232818961425
2009-04-28,3469.5,3471.949951171875,3351.5,3362.35009765625,3517.25,2923.300048828125,3517.25,3296.89990234375,3517.25,3435.300048828125,120.449951171875,105.69961535992911
2009-04-29,3371.64990234375,3486.39990234375,3366.699951171875,3473.949951171875,3517.25,2962.39990234375,3517.25,3296.89990234375,3517.25,3435.300048828125,124.0498046875,106.61712482630764
2009-05-04,3478.699951171875,3664.5,3478.699951171875,3654.0,3517.25,2962.39990234375,3517.25,3296.89990234375,3517.25,3435.300048828125,190.550048828125,110.81377102639851
2009-05-05,3664.5,3682.199951171875,3618.75,3661.89990234375,3664.5,2962.39990234375,3664.5,3296.89990234375,3664.5,3478.699951171875,63.449951171875,108.44558003367233
2009-05-06,3662.0,3717.050048828125,3608.64990234375,3625.050048828125,3682.199951171875,2965.699951171875,3682.199951171875,3296.89990234375,3682.199951171875,3618.75,108.400146484375,108.44330835620747
2009-05-07,3617.14990234375,3692.050048828125,3617.14990234375,3683.89990234375,3717.050048828125,2965.699951171875,3717.050048828125,3296.89990234375,3717.050048828125,3618.75,74.900146484375,106.76615026261584
2009-05-08,3681.800048828125,3711.25,3582.85009765625,3620.699951171875,3717.050048828125,3061.050048828125,3717.050048828125,3296.89990234375,3717.050048828125,3618.75,128.39990234375,107.84783786667253
2009-05-11,3615.75,3660.199951171875,3534.550048828125,3554.60009765625,3717.050048828125,3149.25,3717.050048828125,3310.5,3717.050048828125,3618.75,125.64990234375,108.73794109052642
2009-05-12,3554.64990234375,3691.64990234375,3534.199951171875,3681.10009765625,3717.050048828125,3149.25,3717.050048828125,3351.5,3717.050048828125,3618.75,157.449951171875,111.17354159459384
2009-05-13,3668.75,3709.60009765625,3610.199951171875,3635.25,3717.050048828125,3296.89990234375,3717.050048828125,3351.5,3717.050048828125,3618.75,99.400146484375,110.5848718390829
2009-05-14,3631.89990234375,3631.89990234375,3537.60009765625,3593.449951171875,3717.050048828125,3296.89990234375,3717.050048828125,3351.5,3717.050048828125,3618.75,97.64990234375,109.93812336431624
2009-05-15,3597.85009765625,3686.25,3597.85009765625,3671.64990234375,3717.050048828125,3296.89990234375,3717.050048828125,3366.699951171875,3717.050048828125,3618.75,92.800048828125,109.08121963750668
2009-05-18,3673.14990234375,4384.2998046875,3673.14990234375,4323.14990234375,3717.050048828125,3296.89990234375,3717.050048828125,3478.699951171875,3717.050048828125,3618.75,712.64990234375,139.25965377281884
2009-05-19,4324.9501953125,4509.39990234375,4167.64990234375,4318.4501953125,4384.2998046875,3296.89990234375,4384.2998046875,3534.199951171875,4384.2998046875,3673.14990234375,341.75,149.3841710841779
2009-05-20,4318.75,4362.85009765625,4244.7001953125,4270.2998046875,4509.39990234375,3296.89990234375,4509.39990234375,3534.199951171875,4509.39990234375,4167.64990234375,118.14990234375,147.82245764715648
2009-05-21,4270.35009765625,4319.0,4199.2001953125,4210.89990234375,4509.39990234375,3296.89990234375,4509.39990234375,3534.199951171875,4509.39990234375,4244.7001953125,119.7998046875,146.42132499917366
2009-05-22,4211.85009765625,4249.5,4155.85009765625,4238.5,4509.39990234375,3296.89990234375,4509.39990234375,3534.199951171875,4509.39990234375,4244.7001953125,93.64990234375,143.7827538664025
2009-05-25,4238.10009765625,4270.0498046875,4205.10009765625,4237.5498046875,4509.39990234375,3310.5,4509.39990234375,3534.199951171875,4509.39990234375,4244.7001953125,64.94970703125,139.84110152464487
2009-05-26,4239.5498046875,4256.0498046875,4092.25,4116.7001953125,4509.39990234375,3351.5,4509.39990234375,3534.199951171875,4509.39990234375,4244.7001953125,163.7998046875,141.03903668278764
2009-05-27,4117.2998046875,4286.4501953125,4115.25,4276.0498046875,4509.39990234375,3351.5,4509.39990234375,3537.60009765625,4509.39990234375,4244.7001953125,171.2001953125,142.54709461427325
2009-05-28,4276.14990234375,4354.85009765625,4254.85009765625,4337.10009765625,4509.39990234375,3351.5,4509.39990234375,3537.60009765625,4509.39990234375,4244.7001953125,100.0,140.41973988355957
2009-05-29,4340.75,4488.0498046875,4340.75,4448.9501953125,4509.39990234375,3366.699951171875,4509.39990234375,3597.85009765625,4509.39990234375,4254.85009765625,150.94970703125,140.9462382409441
2009-06-01,4450.39990234375,4545.39990234375,4450.39990234375,4529.89990234375,4509.39990234375,3478.699951171875,4509.39990234375,3673.14990234375,4509.39990234375,4340.75,96.44970703125,138.7214116804594
2009-06-02,4530.4501953125,4586.39990234375,4451.2998046875,4525.25,4545.39990234375,3534.199951171875,4545.39990234375,4092.25,4545.39990234375,4450.39990234375,135.10009765625,138.5403459792489
2009-06-03,4525.5,4574.89990234375,4478.60009765625,4530.7001953125,4586.39990234375,3534.199951171875,4586.39990234375,4092.25,4586.39990234375,4451.2998046875,96.2998046875,136.42831891466147
2009-06-04,4530.2998046875,4582.2001953125,4453.4501953125,4572.64990234375,4586.39990234375,3534.199951171875,4586.39990234375,4092.25,4586.39990234375,4478.60009765625,128.75,136.0444029689284
2009-06-05,4573.2998046875,4636.85009765625,4561.9501953125,4586.89990234375,4586.39990234375,3534.199951171875,4586.39990234375,4092.25,4586.39990234375,4478.60009765625,74.89990234375,132.9871779376695
2009-06-08,4582.35009765625,4611.39990234375,4404.64990234375,4429.89990234375,4636.85009765625,3534.199951171875,4636.85009765625,4092.25,4636.85009765625,4561.9501953125,206.75,136.675319040786
2009-06-09,4427.75,4562.4501953125,4365.10009765625,4550.9501953125,4636.85009765625,3534.199951171875,4636.85009765625,4092.25,4636.85009765625,4561.9501953125,197.35009765625,139.7090579715592
2009-06-10,4551.7001953125,4688.9501953125,4551.7001953125,4655.25,4636.85009765625,3537.60009765625,4636.85009765625,4115.25,4636.85009765625,4561.9501953125,138.0,139.62360507298123
2009-06-11,4657.39990234375,4679.5498046875,4586.14990234375,4637.7001953125,4688.9501953125,3537.60009765625,4688.9501953125,4254.85009765625,4688.9501953125,4561.9501953125,93.39990234375,137.3124199365197
2009-06-12,4637.5498046875,4693.2001953125,4566.14990234375,4583.39990234375,4688.9501953125,3597.85009765625,4688.9501953125,4340.75,4688.9501953125,4586.14990234375,127.05029296875,136.7993135881312
2009-06-15,4584.64990234375,4601.0498046875,4469.60009765625,4484.0,4693.2001953125,3673.14990234375,4693.2001953125,4365.10009765625,4693.2001953125,4586.14990234375,131.44970703125,136.53183326028716
2009-06-16,4478.10009765625,4537.9501953125,4405.9501953125,4517.7998046875,4693.2001953125,4092.25,4693.2001953125,4365.10009765625,4693.2001953125,4586.14990234375,132.0,136.30524159727278
2009-06-17,4515.35009765625,4517.7998046875,4332.7998046875,4356.14990234375,4693.2001953125,4092.25,4693.2001953125,4365.10009765625,4693.2001953125,4586.14990234375,185.0,138.73997951740915
2009-06-18,4352.9501953125,4375.2998046875,4222.14990234375,4251.39990234375,4693.2001953125,4092.25,4693.2001953125,4332.7998046875,4693.2001953125,4586.14990234375,153.14990234375,139.4604756587262
2009-06-19,4251.10009765625,4326.2001953125,4206.7001953125,4313.60009765625,4693.2001953125,4092.25,4693.2001953125,4222.14990234375,4693.2001953125,4586.14990234375,119.5,138.4624518757899
2009-06-22,4314.2001953125,4352.25,4221.89990234375,4235.25,4693.2001953125,4092.25,4693.2001953125,4206.7001953125,4693.2001953125,4586.14990234375,130.35009765625,138.0568341648129
2009-06-23,4223.2998046875,4267.4501953125,4143.25,4247.0,4693.2001953125,4092.25,4693.2001953125,4206.7001953125,4693.2001953125,4586.14990234375,124.2001953125,137.36400222219726
2009-06-24,4247.2998046875,4307.0,4218.25,4292.9501953125,4693.2001953125,4115.25,4693.2001953125,4143.25,4693.2001953125,4586.14990234375,88.75,134.9333021110874
2009-06-25,4293.85009765625,4337.9501953125,4221.14990234375,4241.85009765625,4693.2001953125,4143.25,4693.2001953125,4143.25,4693.2001953125,4586.14990234375,116.80029296875,134.02665165397053
2009-06-26,4243.9501953125,4383.75,4243.9501953125,4375.5,4693.2001953125,4143.25,4693.2001953125,4143.25,4693.2001953125,4586.14990234375,141.89990234375,134.42031418845949
2009-06-29,4375.39990234375,4439.9501953125,4350.89990234375,4390.9501953125,4693.2001953125,4143.25,4601.0498046875,4143.25,4693.2001953125,4586.14990234375,89.05029296875,132.151813127474
2009-06-30,4391.5,4426.75,4267.35009765625,4291.10009765625,4693.2001953125,4143.25,4537.9501953125,4143.25,4693.2001953125,4586.14990234375,159.39990234375,133.5142175882878
2009-07-01,4292.2998046875,4362.2998046875,4249.7001953125,4340.89990234375,4693.2001953125,4143.25,4517.7998046875,4143.25,4693.2001953125,4586.14990234375,112.599609375,132.46848717762342
2009-07-02,4373.5,4383.64990234375,4288.75,4348.85009765625,4693.2001953125,4143.25,4439.9501953125,4143.25,4693.2001953125,4586.14990234375,94.89990234375,130.59005793592974
2009-07-03,4347.2998046875,4434.4501953125,4298.9501953125,4424.25,4693.2001953125,4143.25,4439.9501953125,4143.25,4693.2001953125,4586.14990234375,135.5,130.83555503913325
2009-07-06,4429.60009765625,4479.7998046875,4133.7001953125,4165.7001953125,4693.2001953125,4143.25,4439.9501953125,4143.25,4693.2001953125,4586.14990234375,346.099609375,141.59875775592658
2009-07-07,4166.0,4231.7998046875,4155.5,4202.14990234375,4693.2001953125,4133.7001953125,4479.7998046875,4133.7001953125,4693.2001953125,4586.14990234375,76.2998046875,138.33381010250525
2009-07-08,4201.85009765625,4201.85009765625,4061.10009765625,4078.89990234375,4693.2001953125,4133.7001953125,4479.7998046875,4133.7001953125,4693.2001953125,4586.14990234375,141.0498046875,138.469609831755
2009-07-09,4078.75,4114.89990234375,4039.85009765625,4080.949951171875,4693.2001953125,4061.10009765625,4479.7998046875,4061.10009765625,4693.2001953125,4586.14990234375,75.0498046875,135.29861957454224
2009-07-10,4081.39990234375,4129.9501953125,3976.800048828125,4003.89990234375,4693.2001953125,4039.85009765625,4479.7998046875,4039.85009765625,4693.2001953125,4586.14990234375,153.150146484375,136.19119592003386
2009-07-13,4003.39990234375,4003.39990234375,3918.75,3974.050048828125,4601.0498046875,3976.800048828125,4479.7998046875,3976.800048828125,4693.2001953125,4586.14990234375,85.14990234375,133.63913124121967
2009-07-14,3974.10009765625,4128.89990234375,3974.10009765625,4111.39990234375,4537.9501953125,3918.75,4479.7998046875,3918.75,4693.2001953125,4586.14990234375,154.849853515625,134.69966735493995
2009-07-15,4120.7998046875,4249.5498046875,4118.75,4233.5,4517.7998046875,3918.75,4479.7998046875,3918.75,4693.2001953125,4586.14990234375,138.14990234375,134.87217910438045
2009-07-16,4223.5,4305.0,4205.5,4231.39990234375,4479.7998046875,3918.75,4479.7998046875,3918.75,4693.2001953125,4586.14990234375,99.5,133.1035701491614
2009-07-17,4231.4501953125,4390.39990234375,4230.14990234375,4374.9501953125,4479.7998046875,3918.75,4479.7998046875,3918.75,4693.2001953125,4586.14990234375,160.25,134.46089164170334
2009-07-20,4377.89990234375,4510.2998046875,4377.89990234375,4502.25,4479.7998046875,3918.75,4479.7998046875,3918.75,4693.2001953125,4586.14990234375,135.349609375,134.50532752836818
2009-07-21,4501.5,4524.0,4436.60009765625,4469.10009765625,4510.2998046875,3918.75,4510.2998046875,3918.75,4693.2001953125,4586.14990234375,87.39990234375,132.15005626913728
2009-07-22,4469.2998046875,4557.9501953125,4380.4501953125,4398.89990234375,4524.0,3918.75,4524.0,3918.75,4693.2001953125,4586.14990234375,177.5,134.41755345568043
2009-07-23,4409.7001953125,4532.39990234375,4405.9501953125,4523.75,4557.9501953125,3918.75,4557.9501953125,3918.75,4693.2001953125,4586.14990234375,133.5,134.3716757828964
2009-07-24,4524.7998046875,4578.75,4504.85009765625,4568.5498046875,4557.9501953125,3918.75,4557.9501953125,3918.75,4693.2001953125,4586.14990234375,73.89990234375,131.34808711093908
2009-07-27,4568.64990234375,4596.75,4528.5,4572.2998046875,4578.75,3918.75,4578.75,3918.75,4693.2001953125,4586.14990234375,68.25,128.19318275539212
2009-07-28,4572.7998046875,4599.89990234375,4529.14990234375,4564.10009765625,4596.75,3918.75,4596.75,3974.10009765625,4693.2001953125,4586.14990234375,70.75,125.32102361762252
2009-07-29,4565.7998046875,4573.85009765625,4420.7998046875,4513.5,4599.89990234375,3918.75,4599.89990234375,4118.75,4693.2001953125,4586.14990234375,153.05029296875,126.7074870851789
2009-07-30,4513.10009765625,4582.35009765625,4474.5,4571.4501953125,4599.89990234375,3918.75,4599.89990234375,4205.5,4693.2001953125,4586.14990234375,107.85009765625,125.76461761373245
2009-07-31,4571.60009765625,4669.75,4571.60009765625,4636.4501953125,4599.89990234375,3918.75,4599.89990234375,4230.14990234375,4693.2001953125,4586.14990234375,98.2998046875,124.39137696742084
2009-08-03,4633.7998046875,4723.75,4617.75,4711.39990234375,4669.75,3918.75,4669.75,4377.89990234375,4693.2001953125,4586.14990234375,106.0,123.4718081190498
2009-08-04,4706.25,4731.4501953125,4642.60009765625,4680.5,4723.75,3918.75,4723.75,4380.4501953125,4723.75,4617.75,88.85009765625,121.7407225959098
2009-08-05,4680.9501953125,4717.2001953125,4629.85009765625,4694.14990234375,4731.4501953125,3918.75,4731.4501953125,4380.4501953125,4731.4501953125,4642.60009765625,87.35009765625,120.02119134892682
2009-08-06,4694.35009765625,4718.14990234375,4559.2001953125,4585.5,4731.4501953125,3918.75,4731.4501953125,4405.9501953125,4731.4501953125,4642.60009765625,158.94970703125,121.96761713304298
2009-08-07,4591.89990234375,4591.89990234375,4463.9501953125,4481.39990234375,4731.4501953125,3918.75,4731.4501953125,4420.7998046875,4731.4501953125,4642.60009765625,127.94970703125,122.26672162795333
2009-08-10,4486.5,4562.5,4399.85009765625,4437.64990234375,4731.4501953125,3918.75,4731.4501953125,4420.7998046875,4731.4501953125,4642.60009765625,162.64990234375,124.28588066374316
2009-08-11,4435.0,4510.7998046875,4398.89990234375,4471.35009765625,4731.4501953125,3974.10009765625,4731.4501953125,4399.85009765625,4731.4501953125,4642.60009765625,111.89990234375,123.66658174774349
2009-08-12,4473.7998046875,4473.7998046875,4359.39990234375,4457.5,4731.4501953125,4118.75,4731.4501953125,4398.89990234375,4731.4501953125,4642.60009765625,114.39990234375,123.20324777754381
2009-08-13,4458.5498046875,4614.14990234375,4458.5498046875,4605.0,4731.4501953125,4205.5,4731.4501953125,4359.39990234375,4731.4501953125,4642.60009765625,156.64990234375,124.87558050585412
2009-08-14,4605.14990234375,4619.0,4559.35009765625,4580.0498046875,4731.4501953125,4230.14990234375,4731.4501953125,4359.39990234375,4731.4501953125,4642.60009765625,59.64990234375,121.61429659774892
2009-08-17,4578.7998046875,4578.7998046875,4374.60009765625,4387.89990234375,4731.4501953125,4359.39990234375,4731.4501953125,4359.39990234375,4731.4501953125,4642.60009765625,205.44970703125,125.80606711942399
2009-08-18,4389.5,4491.4501953125,4372.64990234375,4458.89990234375,4731.4501953125,4359.39990234375,4731.4501953125,4359.39990234375,4731.4501953125,4642.60009765625,118.80029296875,125.4557784118903
2009-08-19,4457.75,4477.5498046875,4353.4501953125,4394.10009765625,4731.4501953125,4359.39990234375,4718.14990234375,4359.39990234375,4731.4501953125,4642.60009765625,124.099609375,125.38796996004578
2009-08-20,4394.35009765625,4492.7998046875,4394.35009765625,4453.4501953125,4731.4501953125,4353.4501953125,4718.14990234375,4353.4501953125,4731.4501953125,4642.60009765625,98.69970703125,124.053556813606
2009-08-21,4453.4501953125,4538.7001953125,4400.89990234375,4528.7998046875,4731.4501953125,4353.4501953125,4619.0,4353.4501953125,4731.4501953125,4642.60009765625,137.80029296875,124.7408936213632
2009-08-24,4536.9501953125,4656.2998046875,4536.9501953125,4642.7998046875,4731.4501953125,4353.4501953125,4619.0,4353.4501953125,4731.4501953125,4642.60009765625,127.5,124.87884894029503
2009-08-25,4641.64990234375,4672.89990234375,4582.5,4659.35009765625,4731.4501953125,4353.4501953125,4656.2998046875,4353.4501953125,4731.4501953125,4642.60009765625,90.39990234375,123.15490161046777
2009-08-26,4659.4501953125,4697.7998046875,4659.10009765625,4680.85009765625,4731.4501953125,4353.4501953125,4672.89990234375,4353.4501953125,4731.4501953125,4642.60009765625,38.69970703125,118.9321418815069
2009-08-27,4679.0,4707.89990234375,4645.14990234375,4688.2001953125,4731.4501953125,4353.4501953125,4697.7998046875,4353.4501953125,4731.4501953125,4659.10009765625,62.75,116.12303478743154
2009-08-28,4688.39990234375,4743.75,4651.39990234375,4732.35009765625,4731.4501953125,4353.4501953125,4707.89990234375,4353.4501953125,4731.4501953125,4659.10009765625,92.35009765625,114.93438793087246
2009-08-31,4730.85009765625,4730.85009765625,4635.0,4662.10009765625,4743.75,4353.4501953125,4743.75,4353.4501953125,4743.75,4659.10009765625,97.35009765625,114.05517341714133
2009-09-01,4662.2001953125,4735.89990234375,4600.64990234375,4625.35009765625,4743.75,4353.4501953125,4743.75,4353.4501953125,4743.75,4659.10009765625,135.25,115.11491474628426
2009-09-02,4624.0,4650.4501953125,4576.60009765625,4608.35009765625,4743.75,4353.4501953125,4743.75,4353.4501953125,4743.75,4659.10009765625,73.85009765625,113.05167389178254
2009-09-03,4608.75,4647.35009765625,4581.0498046875,4593.5498046875,4743.75,4353.4501953125,4743.75,4394.35009765625,4743.75,4659.10009765625,66.30029296875,110.71410484563091
2009-09-04,4608.7001953125,4697.2001953125,4580.35009765625,4680.39990234375,4743.75,4353.4501953125,4743.75,4400.89990234375,4743.75,4659.10009765625,116.85009765625,111.02090448616187
2009-09-07,4682.39990234375,4790.0,4679.2998046875,4782.89990234375,4743.75,4353.4501953125,4743.75,4536.9501953125,4743.75,4659.10009765625,110.7001953125,111.00486902747878
2009-09-08,4782.85009765625,4842.2001953125,4782.64990234375,4805.25,4790.0,4353.4501953125,4790.0,4576.60009765625,4790.0,4679.2998046875,59.55029296875,108.43214022454234
2009-09-09,4804.89990234375,4825.0498046875,4783.5,4814.25,4842.2001953125,4353.4501953125,4842.2001953125,4576.60009765625,4842.2001953125,4782.64990234375,41.5498046875,105.08802344769022
2009-09-10,4814.35009765625,4889.0498046875,4807.89990234375,4819.39990234375,4842.2001953125,4353.4501953125,4842.2001953125,4576.60009765625,4842.2001953125,4783.5,81.14990234375,103.8911173924932
2009-09-11,4819.39990234375,4856.14990234375,4791.5498046875,4829.5498046875,4889.0498046875,4353.4501953125,4889.0498046875,4576.60009765625,4889.0498046875,4807.89990234375,64.60009765625,101.92656640568103
2009-09-14,4830.35009765625,4832.25,4786.25,4808.60009765625,4889.0498046875,4353.4501953125,4889.0498046875,4576.60009765625,4889.0498046875,4807.89990234375,46.0,99.13023808539698
2009-09-15,4808.35009765625,4899.4501953125,4808.35009765625,4892.10009765625,4889.0498046875,4353.4501953125,4889.0498046875,4576.60009765625,4889.0498046875,4807.89990234375,91.10009765625,98.72873106393963
2009-09-16,4894.64990234375,4966.2998046875,4894.64990234375,4958.39990234375,4899.4501953125,4353.4501953125,4899.4501953125,4576.60009765625,4899.4501953125,4808.35009765625,74.19970703125,97.50227986230514
2009-09-17,4958.5498046875,5003.0498046875,4944.14990234375,4965.5498046875,4966.2998046875,4394.35009765625,4966.2998046875,4580.35009765625,4966.2998046875,4894.64990234375,58.89990234375,95.57216098637738
2009-09-18,4963.9501953125,4980.85009765625,4931.89990234375,4976.0498046875,5003.0498046875,4400.89990234375,5003.0498046875,4580.35009765625,5003.0498046875,4944.14990234375,48.9501953125,93.24106270268352
2009-09-22,4977.10009765625,5036.2998046875,4977.10009765625,5020.2001953125,5003.0498046875,4536.9501953125,5003.0498046875,4679.2998046875,5003.0498046875,4944.14990234375,60.25,91.59150956754935
2009-09-23,5019.9501953125,5030.75,4957.0498046875,4969.9501953125,5036.2998046875,4576.60009765625,5036.2998046875,4782.64990234375,5036.2998046875,4977.10009765625,73.7001953125,90.69694385479688
2009-09-24,4977.14990234375,5016.7001953125,4904.0498046875,4986.5498046875,5036.2998046875,4576.60009765625,5036.2998046875,4783.5,5036.2998046875,4977.10009765625,112.650390625,91.79461619330704
2009-09-25,4985.10009765625,4994.35009765625,4931.25,4958.9501953125,5036.2998046875,4576.60009765625,5036.2998046875,4786.25,5036.2998046875,4977.10009765625,63.10009765625,90.35989026645419
2009-09-29,4959.14990234375,5020.25,4959.10009765625,5006.85009765625,5036.2998046875,4576.60009765625,5036.2998046875,4786.25,5036.2998046875,4977.10009765625,61.2998046875,88.90688598750647
2009-09-30,5007.64990234375,5087.60009765625,5004.35009765625,5083.9501953125,5036.2998046875,4576.60009765625,5036.2998046875,4786.25,5036.2998046875,4977.10009765625,83.25,88.62404168813114
2009-10-01,5087.2001953125,5110.5,5057.0498046875,5083.39990234375,5087.60009765625,4576.60009765625,5087.60009765625,4808.35009765625,5087.60009765625,5004.35009765625,53.4501953125,86.86534936934959
2009-10-05,5076.0498046875,5076.0498046875,4991.9501953125,5003.2001953125,5110.5,4576.60009765625,5110.5,4894.64990234375,5110.5,5057.0498046875,91.44970703125,87.0945672524446
2009-10-06,5003.64990234375,5034.7001953125,4921.0498046875,5027.39990234375,5110.5,4580.35009765625,5110.5,4904.0498046875,5110.5,5057.0498046875,113.650390625,88.42235842107237
2009-10-07,5031.7001953125,5077.0,4972.9501953125,4985.75,5110.5,4580.35009765625,5110.5,4904.0498046875,5110.5,5057.0498046875,104.0498046875,89.20373073439376
2009-10-08,5011.25,5035.10009765625,4980.7001953125,5002.25,5110.5,4679.2998046875,5110.5,4904.0498046875,5110.5,5057.0498046875,54.39990234375,87.46353931486156
2009-10-09,4993.0,5032.60009765625,4934.5498046875,4945.2001953125,5110.5,4782.64990234375,5110.5,4904.0498046875,5110.5,5057.0498046875,98.05029296875,87.99287699755598
2009-10-12,4945.4501953125,5068.0498046875,4945.4501953125,5054.25,5110.5,4783.5,5110.5,4904.0498046875,5110.5,5057.0498046875,122.849609375,89.73571361642819
2009-10-14,5054.35009765625,5127.39990234375,5054.35009765625,5118.2001953125,5110.5,4786.25,5110.5,4921.0498046875,5110.5,5057.0498046875,73.14990234375,88.90642305279428
2009-10-15,5118.5498046875,5152.25,5077.10009765625,5108.85009765625,5127.39990234375,4786.25,5127.39990234375,4921.0498046875,5127.39990234375,5057.0498046875,75.14990234375,88.21859701734206
2009-10-16,5108.64990234375,5149.64990234375,5093.2001953125,5142.14990234375,5152.25,4786.25,5152.25,4921.0498046875,5152.25,5077.10009765625,56.44970703125,86.63015251803746
2009-10-20,5145.60009765625,5181.9501953125,5102.64990234375,5114.4501953125,5152.25,4808.35009765625,5152.25,4921.0498046875,5152.25,5093.2001953125,79.30029296875,86.26365954057309
2009-10-21,5114.85009765625,5117.4501953125,5051.64990234375,5063.60009765625,5181.9501953125,4894.64990234375,5181.9501953125,4921.0498046875,5181.9501953125,5102.64990234375,65.80029296875,85.24049121198193
2009-10-22,5063.35009765625,5064.25,4968.4501953125,4988.60009765625,5181.9501953125,4904.0498046875,5181.9501953125,4921.0498046875,5181.9501953125,5102.64990234375,95.7998046875,85.76845688575784
2009-10-23,4986.5498046875,5054.9501953125,4983.25,4997.0498046875,5181.9501953125,4904.0498046875,5181.9501953125,4934.5498046875,5181.9501953125,5102.64990234375,71.7001953125,85.06504380709495
2009-10-26,4997.14990234375,5033.75,4961.35009765625,4970.89990234375,5181.9501953125,4904.0498046875,5181.9501953125,4934.5498046875,5181.9501953125,5102.64990234375,72.39990234375,84.43178673392771
2009-10-27,4970.5498046875,4970.5498046875,4829.5,4846.7001953125,5181.9501953125,4904.0498046875,5181.9501953125,4934.5498046875,5181.9501953125,5102.64990234375,141.39990234375,87.28019251441881
2009-10-28,4846.5498046875,4867.0,4784.10009765625,4826.14990234375,5181.9501953125,4829.5,5181.9501953125,4829.5,5181.9501953125,5102.64990234375,82.89990234375,87.06117800588537
2009-10-29,4826.10009765625,4826.10009765625,4738.39990234375,4750.5498046875,5181.9501953125,4784.10009765625,5181.9501953125,4784.10009765625,5181.9501953125,5102.64990234375,87.75,87.0956191055911
2009-10-30,4751.10009765625,4853.64990234375,4687.5,4711.7001953125,5181.9501953125,4738.39990234375,5181.9501953125,4738.39990234375,5181.9501953125,5102.64990234375,166.14990234375,91.04833326749903
2009-11-03,4712.25,4729.85009765625,4538.5,4563.89990234375,5181.9501953125,4687.5,5181.9501953125,4687.5,5181.9501953125,5102.64990234375,191.35009765625,96.06342148693658
2009-11-04,4567.2998046875,4717.7998046875,4565.0,4710.7998046875,5181.9501953125,4538.5,5181.9501953125,4538.5,5181.9501953125,5102.64990234375,153.89990234375,98.95524552977724
2009-11-05,4711.64990234375,4776.35009765625,4610.60009765625,4765.5498046875,5181.9501953125,4538.5,5117.4501953125,4538.5,5181.9501953125,5102.64990234375,165.75,102.2949832532884
2009-11-06,4767.5,4836.2001953125,4764.85009765625,4796.14990234375,5181.9501953125,4538.5,5064.25,4538.5,5181.9501953125,5102.64990234375,71.35009765625,100.74773897343647
2009-11-09,4796.14990234375,4905.25,4789.89990234375,4898.39990234375,5181.9501953125,4538.5,5054.9501953125,4538.5,5181.9501953125,5102.64990234375,115.35009765625,101.47785690757715
2009-11-10,4898.89990234375,4947.7001953125,4860.10009765625,4881.7001953125,5181.9501953125,4538.5,5033.75,4538.5,5181.9501953125,5102.64990234375,87.60009765625,100.7839689450108
2009-11-11,4882.2998046875,5016.7001953125,4870.0498046875,5003.9501953125,5181.9501953125,4538.5,4970.5498046875,4538.5,5181.9501953125,5102.64990234375,146.650390625,103.07729002901026
2009-11-12,5004.39990234375,5014.39990234375,4924.75,4952.64990234375,5181.9501953125,4538.5,5016.7001953125,4538.5,5181.9501953125,5102.64990234375,89.64990234375,102.40592064474724
2009-11-13,4952.35009765625,5017.89990234375,4942.64990234375,4998.9501953125,5181.9501953125,4538.5,5016.7001953125,4538.5,5181.9501953125,5102.64990234375,75.25,101.04812461250988
2009-11-16,4996.5,5073.2001953125,4994.0,5058.0498046875,5181.9501953125,4538.5,5017.89990234375,4538.5,5181.9501953125,5102.64990234375,79.2001953125,99.95572814750939
2009-11-17,5058.9501953125,5074.0,5010.14990234375,5062.25,5181.9501953125,4538.5,5073.2001953125,4538.5,5181.9501953125,5102.64990234375,63.85009765625,98.15044662294642
2009-11-18,5061.5,5079.2998046875,5041.64990234375,5054.7001953125,5181.9501953125,4538.5,5074.0,4565.0,5181.9501953125,5102.64990234375,37.64990234375,95.1254194089866
2009-11-19,5043.9501953125,5053.4501953125,4963.7001953125,4989.0,5117.4501953125,4538.5,5079.2998046875,4610.60009765625,5181.9501953125,5102.64990234375,91.0,94.91914843853728
2009-11-20,4988.75,5063.2998046875,4932.7998046875,5052.4501953125,5079.2998046875,4538.5,5079.2998046875,4764.85009765625,5181.9501953125,5102.64990234375,130.5,96.69819101661042
2009-11-23,5052.9501953125,5113.10009765625,5052.10009765625,5103.5498046875,5079.2998046875,4538.5,5079.2998046875,4789.89990234375,5181.9501953125,5102.64990234375,61.0,94.9132814657799
2009-11-24,5105.0,5112.85009765625,5053.5,5090.5498046875,5113.10009765625,4538.5,5113.10009765625,4860.10009765625,5181.9501953125,5102.64990234375,59.35009765625,93.13512227530342
